id,difficulty,besteffort,interupted,comment,participant,task,taskresult,task_id,participant_age,participant_experienced,taskresult_totaltime,taskresult_totalcorrect
750,4,True,False,b'',"id: 569, experienced: False, age: 47","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 05:58:49.121903+00:00",3,47,False,192,4
795,4,False,False,b'',"id: 575, experienced: False, age: 21","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 11:50:50.450618+00:00",3,21,False,95,7
645,2,True,False,b'',"id: 516, experienced: False, age: 45","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 13:15:17.494697+00:00",3,45,False,107,7
221,4,True,False,b'',"id: 227, experienced: False, age: 30","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-02 13:47:44.183761+00:00",3,30,False,134,7
627,3,True,False,b'',"id: 506, experienced: False, age: 27","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 12:10:01.160022+00:00",3,27,False,171,7
291,3,True,False,b'',"id: 264, experienced: False, age: 25","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 11:41:20.381027+00:00",3,25,False,129,7
783,3,True,False,b'',"id: 588, experienced: False, age: 25","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 10:23:18.564586+00:00",3,25,False,225,7
241,4,True,False,b'',"id: 235, experienced: False, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 07:59:35.034212+00:00",3,24,False,83,8
459,2,True,False,b'',"id: 420, experienced: False, age: 22","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-04 10:11:54.615857+00:00",3,22,False,126,8
280,3,True,False,"b'experienced some diffculties with internet connection, map was rather blurry'","id: 261, experienced: False, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 11:25:22.963824+00:00",3,24,False,171,8
840,2,True,False,b'',"id: 604, experienced: False, age: 44","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-10 07:53:26.350567+00:00",3,44,False,148,8
348,1,True,False,b'',"id: 313, experienced: False, age: -25","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 17:13:36.752400+00:00",3,-25,False,228,8
