id,difficulty,besteffort,interupted,comment,participant,task,taskresult,task_id,participant_age,participant_experienced,taskresult_totaltime,taskresult_totalcorrect
428,4,True,False,b'',"id: 406, experienced: True, age: 34","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-04 06:54:18.455165+00:00",3,34,True,140,9
438,2,True,False,b'',"id: 408, experienced: True, age: 37","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-04 07:26:01.251471+00:00",3,37,True,144,11
478,1,True,False,b'',"id: 427, experienced: True, age: 22","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-04 12:03:06.379323+00:00",3,22,True,145,10
737,2,True,False,b'',"id: 562, experienced: True, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-07 15:19:12.819848+00:00",3,24,True,150,10
419,4,True,False,b'',"id: 391, experienced: True, age: 44","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 21:57:13.003321+00:00",3,44,True,153,12
521,4,True,False,b'',"id: 452, experienced: True, age: 38","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 06:31:05.824291+00:00",3,38,True,154,10
325,2,True,False,b'',"id: 296, experienced: True, age: 43","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 15:10:30.784334+00:00",3,43,True,157,12
529,2,True,False,b'',"id: 454, experienced: True, age: 40","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 06:43:27.639834+00:00",3,40,True,165,9
683,2,True,False,b'',"id: 538, experienced: True, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 20:11:54.853773+00:00",3,24,True,166,11
526,4,True,False,b'',"id: 451, experienced: True, age: 43","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 06:38:35.541600+00:00",3,43,True,168,9
