id,difficulty,besteffort,interupted,comment,participant,task,taskresult,task_id,participant_age,participant_experienced,taskresult_totaltime,taskresult_totalcorrect,taskresult_geomtime,taskresult_metatime,taskresult_geomcorrect,taskresult_metacorrect
484,2,True,False,b'',"id: 431, experienced: False, age: 21","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-04 12:53:39.409435+00:00",2,21,False,203,11,96,107,5,6
403,2,True,False,b'',"id: 380, experienced: True, age: 38","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 20:40:01.817097+00:00",3,38,True,209,5,102,107,2,3
783,3,True,False,b'',"id: 588, experienced: False, age: 25","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 10:23:18.564586+00:00",3,25,False,225,7,117,108,4,3
729,2,True,False,b'',"id: 560, experienced: True, age: 22","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-07 14:19:42.122558+00:00",2,22,True,235,10,126,109,4,6
663,1,True,False,b'',"id: 531, experienced: False, age: 22","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-05 15:24:34.479592+00:00",2,22,False,218,11,108,110,6,5
440,2,True,False,b'',"id: 409, experienced: False, age: 34","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-04 07:45:48.595265+00:00",1,34,False,207,11,96,111,6,5
269,3,True,False,b'',"id: 249, experienced: True, age: 23","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 10:28:10.886245+00:00",3,23,True,202,10,90,112,5,5
475,1,True,False,b'',"id: 427, experienced: True, age: 22","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-04 11:57:38.095968+00:00",1,22,True,200,12,88,112,6,6
417,3,True,False,"b'Funny, I am the one who drew most of these buildings in OSM...'","id: 391, experienced: True, age: 44","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-03 21:46:47.186550+00:00",1,44,True,537,12,425,112,6,6
243,3,True,False,b'',"id: 236, experienced: True, age: 25","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 08:01:45.365277+00:00",2,25,True,296,11,184,112,6,5
524,2,True,False,b'',"id: 451, experienced: True, age: 43","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-05 06:35:21.589073+00:00",2,43,True,220,9,105,115,5,4
360,2,True,False,b'',"id: 340, experienced: True, age: 40","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 17:50:31.213552+00:00",2,40,True,218,7,103,115,3,4
513,2,True,False,b'',"id: 448, experienced: True, age: 22","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-04 21:48:11.519363+00:00",2,22,True,193,12,76,117,6,6
232,1,True,False,b'',"id: 234, experienced: True, age: 24","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 07:42:37.687071+00:00",2,24,True,211,11,94,117,6,5
740,3,True,False,b'',"id: 563, experienced: True, age: 46","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-07 18:09:28.100199+00:00",2,46,True,266,11,147,119,6,5
546,2,True,False,b'',"id: 462, experienced: True, age: 39","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-05 07:44:49.156969+00:00",1,39,True,268,10,148,120,5,5
378,5,True,False,b'',"id: 355, experienced: True, age: 29","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 19:01:14.345753+00:00",3,29,True,286,9,165,121,5,4
361,1,True,False,b'',"id: 341, experienced: True, age: 47","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-03 17:52:24.943530+00:00",1,47,True,205,8,83,122,5,3
667,2,True,False,b'Some of the adresses during task 2 were gibberish.',"id: 532, experienced: False, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 16:26:17.836400+00:00",3,24,False,229,12,105,124,6,6
609,2,True,False,b'',"id: 478, experienced: True, age: 54","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-05 10:57:17.179594+00:00",1,54,True,295,11,170,125,5,6
507,2,True,False,b'',"id: 446, experienced: True, age: 47","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-04 19:17:01.570303+00:00",3,47,True,289,11,164,125,6,5
810,1,True,False,b'',"id: 594, experienced: True, age: 50","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-08 19:51:01.674382+00:00",2,50,True,217,9,92,125,5,4
826,3,True,False,b'',"id: 601, experienced: False, age: 19","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-09 13:48:46.827907+00:00",1,19,False,210,12,82,128,6,6
272,3,True,False,b'',"id: 252, experienced: True, age: 24","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 10:41:22.223436+00:00",3,24,True,371,11,242,129,5,6
350,3,True,False,"b'Del 2 er litt forvirrende. Mange av linjene passer for eksempel veldig bra til eiendommer, men ikke like godt til bygninger.'","id: 333, experienced: True, age: 27","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 17:29:09.917252+00:00",3,27,True,290,8,157,133,5,3
812,2,True,False,b'',"id: 594, experienced: True, age: 50","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 19:58:44.077850+00:00",3,50,True,239,9,106,133,5,4
672,4,True,False,b'',"id: 534, experienced: True, age: 36","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 18:07:07.736920+00:00",3,36,True,282,10,147,135,6,4
517,1,True,False,b'',"id: 450, experienced: True, age: 23","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-05 04:34:25.298688+00:00",1,23,True,214,10,79,135,5,5
448,2,True,False,b'',"id: 415, experienced: False, age: 21","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-04 09:15:47.914144+00:00",2,21,False,266,9,131,135,3,6
708,1,True,False,b'',"id: 551, experienced: False, age: 20","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-06 13:32:59.957113+00:00",1,20,False,253,12,116,137,6,6
653,2,True,False,b'',"id: 519, experienced: False, age: 23","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-05 13:46:39.853775+00:00",1,23,False,241,9,104,137,5,4
444,1,True,False,b'',"id: 413, experienced: False, age: 52","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-04 09:04:07.439341+00:00",1,52,False,487,9,349,138,5,4
383,3,True,False,b'',"id: 358, experienced: True, age: 23","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 19:12:24.973602+00:00",3,23,True,358,9,218,140,4,5
818,2,True,False,b'',"id: 597, experienced: True, age: 34","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-09 08:08:54.940680+00:00",2,34,True,351,9,208,143,5,4
237,3,True,False,b'',"id: 235, experienced: False, age: 24","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 07:55:23.492859+00:00",2,24,False,314,10,167,147,5,5
578,2,True,False,b'',"id: 472, experienced: True, age: 34","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-05 10:15:35.287387+00:00",2,34,True,231,11,83,148,6,5
279,2,True,False,b'',"id: 263, experienced: False, age: 24","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-03 11:22:27.876523+00:00",1,24,False,302,11,152,150,5,6
736,2,True,False,b'',"id: 562, experienced: True, age: 24","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-07 15:16:22.813112+00:00",1,24,True,292,11,141,151,6,5
767,3,True,False,b'',"id: 578, experienced: False, age: 19","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-08 08:39:42.082316+00:00",1,19,False,358,11,204,154,5,6
477,1,True,False,b'',"id: 428, experienced: True, age: 36","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-04 12:02:49.473509+00:00",1,36,True,294,8,137,157,5,3
553,2,True,False,b'',"id: 465, experienced: True, age: 44","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 08:06:40.134287+00:00",3,44,True,274,10,116,158,5,5
346,1,True,False,b'',"id: 313, experienced: False, age: -25","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-03 17:04:30.532611+00:00",1,-25,False,272,9,113,159,5,4
721,3,True,False,b'',"id: 556, experienced: True, age: 54","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-07 07:55:33.668305+00:00",2,54,True,492,8,333,159,6,2
709,3,True,False,b'',"id: 551, experienced: False, age: 20","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-06 13:37:46.355279+00:00",2,20,False,251,10,88,163,5,5
363,1,True,False,b'',"id: 341, experienced: True, age: 47","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 17:58:07.767884+00:00",2,47,True,309,9,146,163,5,4
359,1,True,False,b'',"id: 341, experienced: True, age: 47","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-03 17:48:05.162682+00:00",3,47,True,273,7,107,166,3,4
586,1,True,False,b'',"id: 472, experienced: True, age: 34","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-05 10:33:40.973103+00:00",1,34,True,246,9,79,167,4,5
722,3,True,False,b'',"id: 556, experienced: True, age: 54","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-07 08:03:53.039711+00:00",3,54,True,463,7,277,186,5,2
571,2,True,False,b'',"id: 472, experienced: True, age: 34","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-05 10:11:11.620016+00:00",3,34,True,303,9,115,188,5,4
311,2,True,False,b'',"id: 283, experienced: True, age: 54","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-03 13:56:16.154718+00:00",2,54,True,351,10,163,188,6,4
707,3,True,False,b'',"id: 551, experienced: False, age: 20","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-06 13:27:55.017042+00:00",3,20,False,365,9,156,209,4,5
844,4,True,False,b'',"id: 611, experienced: True, age: 44","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-10 13:11:38.013777+00:00",2,44,True,363,12,147,216,6,6
562,4,True,False,b'',"id: 466, experienced: True, age: 52","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-05 08:36:31.371485+00:00",2,52,True,416,10,180,236,6,4
510,1,True,False,b'',"id: 447, experienced: True, age: 23","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-04 20:19:38.880673+00:00",2,23,True,306,11,63,243,6,5
633,3,True,False,b'',"id: 508, experienced: False, age: 58","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-05 12:25:31.882554+00:00",2,58,False,387,11,140,247,5,6
183,4,True,False,b'',"id: 210, experienced: False, age: 23","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-02 09:39:35.584243+00:00",2,23,False,384,11,116,268,5,6
830,3,True,False,b'',"id: 602, experienced: False, age: 26","id: 2, title: Building geometry and metadata","Task: id: 2, title: Building geometry and metadata, date: 2017-05-09 14:09:01.544066+00:00",2,26,False,369,10,83,286,4,6
720,2,True,False,b'',"id: 556, experienced: True, age: 54","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-07 07:46:39.905579+00:00",1,54,True,657,7,327,330,3,4
771,3,True,False,b'',"id: 578, experienced: False, age: 19","id: 3, title: Building geometry and metadata","Task: id: 3, title: Building geometry and metadata, date: 2017-05-08 08:48:55.928973+00:00",3,19,False,529,10,199,330,6,4
755,1,True,False,b'',"id: 570, experienced: True, age: 35","id: 1, title: Building geometry and metadata","Task: id: 1, title: Building geometry and metadata, date: 2017-05-08 06:14:18.425255+00:00",1,35,True,468,8,79,389,3,5
