id,date,taskorder,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,correct_buildings_geom,correct_buildings_meta,participant,task,task_id,participant_age
92,2017-04-05 08:30:24.335885+00:00,[4, 2, 1, 3],67,74,141,5,6,id: 136, experienced: False,id: 2, title: Building geometry and metadata,2,23
93,2017-04-05 08:32:38.746366+00:00,[4, 2, 1, 3],41,51,92,5,5,id: 136, experienced: False,id: 1, title: Building geometry and metadata,1,23
94,2017-04-05 08:34:11.593115+00:00,[4, 2, 1, 3],34,43,77,5,6,id: 136, experienced: False,id: 3, title: Building geometry and metadata,3,23
84,2017-04-05 07:55:15.397818+00:00,[4, 1, 2, 3],83,59,142,5,6,id: 134, experienced: False,id: 1, title: Building geometry and metadata,1,24
85,2017-04-05 07:58:00.616332+00:00,[4, 1, 2, 3],102,37,139,5,6,id: 134, experienced: False,id: 2, title: Building geometry and metadata,2,24
86,2017-04-05 07:59:38.856915+00:00,[4, 1, 2, 3],49,27,76,5,6,id: 134, experienced: False,id: 3, title: Building geometry and metadata,3,24
106,2017-04-17 10:05:20.604431+00:00,[4, 2, 1, 3],909,295,1204,4,6,id: 161, experienced: False,id: 2, title: Building geometry and metadata,2,54
109,2017-04-17 10:21:25.629445+00:00,[4, 1, 3, 2],253,69,322,3,6,id: 164, experienced: False,id: 1, title: Building geometry and metadata,1,54
110,2017-04-17 10:31:29.972655+00:00,[4, 1, 3, 2],391,170,561,4,5,id: 164, experienced: False,id: 3, title: Building geometry and metadata,3,54
